date,category,buy_value,sell_value,net_value,category,buy_value,sell_value,net_value
23-06-2011,DII,866.12,624.17,241.95,FII/FPI,1902.96,1673.75,229.21
24-06-2011,DII,1064.62,1551.47,-486.85,FII/FPI,3682.65,2792.21,890.44
27-06-2011,DII,933.65,1700.03,-766.38,FII/FPI,3754,2306.58,1447.42
28-06-2011,DII,999.42,1574.48,-575.06,FII/FPI,2774.22,1954.81,819.41
29-06-2011,DII,1290.67,1531.26,-240.59,FII/FPI,3099.16,2429.81,669.35
30-06-2011,DII,1180.97,1954.35,-773.38,FII/FPI,5361.85,3770.51,1591.34
01-07-2011,DII,2179.56,1063.73,1115.83,FII/FPI,2397.19,3437.93,-1040.74
02-07-2011,DII,1621.58,1384.13,237.45,FII/FPI,2544.42,2400.38,144.04
03-07-2011,DII,697.02,651.45,45.57,FII/FPI,1845.81,1938.05,-92.24
04-07-2011,DII,881.68,1093.84,-212.16,FII/FPI,2675.95,2455.36,220.59
06-07-2011,DII,692.19,660.9,31.29,FII/FPI,2012.41,1899.71,112.7
07-07-2011,DII,1420.57,1581.6,-161.03,FII/FPI,3034.33,2165.62,868.71
09-07-2011,DII,1224.7,1305.51,-80.81,FII/FPI,3049.63,2787.2,262.43
10-07-2011,DII,1211.01,1191.6,19.41,FII/FPI,3567.05,3075.5,491.55
12-07-2011,DII,911.3,1101.41,-190.11,FII/FPI,2789.71,2654.35,135.36
13-07-2011,DII,963.38,1332.29,-368.91,FII/FPI,2387.52,2071.57,315.95
14-07-2011,DII,1591.7,1073.88,517.82,FII/FPI,2339.99,2128.53,211.46
15-07-2011,DII,687.05,726.19,-39.14,FII/FPI,1647.52,1574.49,73.03
18-07-2011,DII,797.83,634.21,163.62,FII/FPI,1965.73,2058.74,-93.01
19-07-2011,DII,802.67,1029.59,-226.92,FII/FPI,1922.8,1629.51,293.29
20-07-2011,DII,1198.73,1178.25,20.48,FII/FPI,1876.93,1967.37,-90.44
21-07-2011,DII,1223.92,815.56,408.36,FII/FPI,1627.54,2205.18,-577.64
22-07-2011,DII,1329.71,1086.66,243.05,FII/FPI,2718.66,2273.75,444.91
25-07-2011,DII,1511.75,1287.5,224.25,FII/FPI,2608.84,2293.12,315.72
26-07-2011,DII,1387.82,1356.33,31.49,FII/FPI,2479.17,2656.92,-177.75
27-07-2011,DII,1309.12,1309.31,-0.19,FII/FPI,2818.42,2831.35,-12.93
28-07-2011,DII,1878.11,1468.77,409.34,FII/FPI,4126.11,4061.45,64.66
29-07-2011,DII,1564.71,1152.89,411.82,FII/FPI,2771.53,3235.56,-464.03
02-08-2011,DII,1318.56,869.59,448.97,FII/FPI,2966.06,3692.6,-726.54
03-08-2011,DII,728.41,868.87,-140.46,FII/FPI,2220.06,1982.99,237.07
04-08-2011,DII,982.97,1111.37,-128.4,FII/FPI,2688.69,2303.84,384.85
06-08-2011,DII,692.01,606.54,85.47,FII/FPI,1883.45,1833.02,50.43
07-08-2011,DII,1420.57,1581.6,-161.03,FII/FPI,3034.33,2165.62,868.71
08-08-2011,DII,2620.3,1299.92,1320.38,FII/FPI,1642.22,3028,-1385.78
09-08-2011,DII,853.19,1119.8,-266.61,FII/FPI,2228.54,2214.36,14.18
11-08-2011,DII,369.26,746.73,-377.47,FII/FPI,1696.02,1239.74,456.28
12-08-2011,DII,845.47,1042.98,-197.51,FII/FPI,2164.69,2138.97,25.72
16-08-2011,DII,908.76,657.09,251.67,FII/FPI,2526.33,2787.45,-261.12
17-08-2011,DII,1061.56,892.14,169.42,FII/FPI,2262.74,2670.42,-407.68
18-08-2011,DII,1291.78,961.36,330.42,FII/FPI,2388.42,2877.09,-488.67
19-08-2011,DII,1653.42,1230.17,423.25,FII/FPI,2816.01,3718.62,-902.61
22-08-2011,DII,1024.4,881.06,143.34,FII/FPI,1489.25,2275.57,-786.32
23-08-2011,DII,928.39,625.5,302.89,FII/FPI,2577.78,2678.12,-100.34
24-08-2011,DII,1161.68,600.58,561.1,FII/FPI,1853.82,2737.3,-883.48
25-08-2011,DII,1271.59,886.58,385.01,FII/FPI,3102.79,4543.34,-1440.55
26-08-2011,DII,1169.39,776.49,392.9,FII/FPI,2145.7,2371.95,-226.25
29-08-2011,DII,823.88,1149.38,-325.5,FII/FPI,2211.38,1845.19,366.19
30-08-2011,DII,1283.68,1181.77,101.91,FII/FPI,2965.58,2344.68,620.9
02-09-2011,DII,1385.4,1270.4,115,FII/FPI,3680.57,4289.57,-609
03-09-2011,DII,1022.75,909.76,112.99,FII/FPI,1853.04,1721.87,131.17
05-09-2011,DII,500.92,626.7,-125.78,FII/FPI,1935.01,1738.59,196.42
06-09-2011,DII,564.46,555.49,8.97,FII/FPI,1842.66,1867.39,-24.73
08-09-2011,DII,3009.88,1596.92,1412.96,FII/FPI,2410.06,4514.62,-2104.56
09-09-2011,DII,1125.2,1040.13,85.07,FII/FPI,2355.77,2783.44,-427.67
11-09-2011,DII,811.92,1343.78,-531.86,FII/FPI,2280.59,1721.55,559.04
12-09-2011,DII,985.02,869.81,115.21,FII/FPI,1771.67,2020.24,-248.57
13-09-2011,DII,877.27,756.08,121.19,FII/FPI,1281.69,1750.1,-468.41
14-09-2011,DII,788.79,971.47,-182.68,FII/FPI,2101.11,2146.93,-45.82
15-09-2011,DII,795.5,791.1,4.4,FII/FPI,1978.63,1842.08,136.55
16-09-2011,DII,1165.58,1126.25,39.33,FII/FPI,3675.29,3280.13,395.16
19-09-2011,DII,530.65,568.15,-37.5,FII/FPI,1475.52,1641.73,-166.21
20-09-2011,DII,748.52,1066.21,-317.69,FII/FPI,2118.13,1799.29,318.84
21-09-2011,DII,866.17,881.65,-15.48,FII/FPI,2009.89,1766.44,243.45
22-09-2011,DII,1421.47,678,743.47,FII/FPI,1364.68,2670.23,-1305.55
23-09-2011,DII,1480.67,715.29,765.38,FII/FPI,1640.68,2920.29,-1279.61
26-09-2011,DII,1165.51,590.3,575.21,FII/FPI,1240.6,2324.43,-1083.83
27-09-2011,DII,960.76,690.71,270.05,FII/FPI,2132.8,2098.72,34.08
28-09-2011,DII,907.32,791.73,115.59,FII/FPI,2705.14,2520.17,184.97
29-09-2011,DII,1058.77,1461.65,-402.88,FII/FPI,3539.32,3769.62,-230.3
30-09-2011,DII,1240.39,723.05,517.34,FII/FPI,2498.17,2957.64,-459.47
01-10-2011,DII,1729.36,710.82,1018.54,FII/FPI,2633.69,3772.47,-1138.78
02-10-2011,DII,1660.73,1023.43,637.3,FII/FPI,3032.29,3987.16,-954.87
03-10-2011,DII,743.14,634.16,108.98,FII/FPI,1642.86,1740.05,-97.19
05-10-2011,DII,768.09,637.23,130.86,FII/FPI,1451.06,1426.04,25.02
06-10-2011,DII,839.45,502.47,336.98,FII/FPI,2026.81,2196.86,-170.05
10-10-2011,DII,1133.52,1170.65,-37.13,FII/FPI,2439.48,2227.77,211.71
13-10-2011,DII,902.87,1160.23,-257.36,FII/FPI,2529.14,1859.06,670.08
14-10-2011,DII,894.46,1132.31,-237.85,FII/FPI,1921.6,2015.64,-94.04
17-10-2011,DII,1287.4,1393.95,-106.55,FII/FPI,2653.35,2058.34,595.01
18-10-2011,DII,830.19,963.08,-132.89,FII/FPI,1821.6,2106.79,-285.19
19-10-2011,DII,763.47,857.93,-94.46,FII/FPI,1768.89,1783.34,-14.45
20-10-2011,DII,719.91,845.18,-125.27,FII/FPI,1468.86,1940.86,-472
21-10-2011,DII,822.86,749.5,73.36,FII/FPI,1364.41,1598.42,-234.01
24-10-2011,DII,693.32,852.16,-158.84,FII/FPI,1739.51,1638.41,101.1
25-10-2011,DII,1341.45,2220.91,-879.46,FII/FPI,3678.07,3233.31,444.76
28-10-2011,DII,1200.25,2278.66,-1078.41,FII/FPI,5496.62,3330.41,2166.21
31-10-2011,DII,945.29,1221.65,-276.36,FII/FPI,2587.45,2228.67,358.78
01-11-2011,DII,1854.65,790.47,1064.18,FII/FPI,2726.62,3889.19,-1162.57
02-11-2011,DII,1343.41,823.74,519.67,FII/FPI,3206.61,3744.32,-537.71
03-11-2011,DII,1186.2,1073.96,112.24,FII/FPI,1629.34,1872.92,-243.58
04-11-2011,DII,957.47,693.66,263.81,FII/FPI,1997.6,2688.82,-691.22
05-11-2011,DII,827.85,738.73,89.12,FII/FPI,2362.44,2237.37,125.07
07-11-2011,DII,736.35,662.71,73.64,FII/FPI,1889.74,1456.79,432.95
08-11-2011,DII,1179.49,913.24,266.25,FII/FPI,2416.12,2475.91,-59.79
10-11-2011,DII,1338.5,1230.33,108.17,FII/FPI,2821.63,2707.48,114.15
11-11-2011,DII,1045.76,1158.94,-113.18,FII/FPI,3049.99,3133.25,-83.26
14-11-2011,DII,862.44,871.74,-9.3,FII/FPI,2542.99,2221.37,321.62
15-11-2011,DII,2108.61,783.26,1325.35,FII/FPI,1698.84,2108.61,-409.77
16-11-2011,DII,1374.11,1096.32,277.79,FII/FPI,1743.78,2232.67,-488.89
17-11-2011,DII,1149.83,778.24,371.59,FII/FPI,1943.27,2138.47,-195.2
18-11-2011,DII,1375.06,994.67,380.39,FII/FPI,1796.37,2667.99,-871.62
21-11-2011,DII,1351.35,755.8,595.55,FII/FPI,1886.49,2629.51,-743.02
22-11-2011,DII,1814.54,749.03,1065.51,FII/FPI,1764.71,2717.39,-952.68
23-11-2011,DII,1794.71,868.55,926.16,FII/FPI,1776.24,2962.66,-1186.42
24-11-2011,DII,1908.66,860.91,1047.75,FII/FPI,2072.95,3709.03,-1636.08
25-11-2011,DII,1763.47,726.92,1036.55,FII/FPI,1410.6,2215.6,-805
28-11-2011,DII,1075.94,768.64,307.3,FII/FPI,1723.62,2026.21,-302.59
29-11-2011,DII,1172.69,811.46,361.23,FII/FPI,1937.89,2258.76,-320.87
30-11-2011,DII,1942.65,2136.47,-193.82,FII/FPI,6245.15,6211.03,34.12
01-12-2011,DII,1495.93,1136.72,359.21,FII/FPI,3366.8,3738.3,-371.5
05-12-2011,DII,1048.02,735.58,312.44,FII/FPI,1578.06,1998.09,-420.03
07-12-2011,DII,1326.18,1039.41,286.77,FII/FPI,1386.95,2356.39,-969.44
08-12-2011,DII,1302.32,1203.3,99.02,FII/FPI,2380.52,2851.61,-471.09
09-12-2011,DII,1150.9,722.97,427.93,FII/FPI,1582.64,2517.38,-934.74
10-12-2011,DII,1287.4,1393.95,-106.55,FII/FPI,2653.35,2058.34,595.01
12-12-2011,DII,1116.61,950.32,166.29,FII/FPI,1522.08,1950.38,-428.3
13-12-2011,DII,1251.49,769.56,481.93,FII/FPI,1597.52,2158.32,-560.8
14-12-2011,DII,1022.94,573.35,449.59,FII/FPI,2246.43,2386.56,-140.13
15-12-2011,DII,986.71,938.62,48.09,FII/FPI,2991.84,3315.12,-323.28
16-12-2011,DII,1159.08,823.78,335.3,FII/FPI,2235.54,2455.79,-220.25
19-12-2011,DII,1138.83,1120.23,18.6,FII/FPI,2259.17,2709.54,-450.37
20-12-2011,DII,1053.82,867.1,186.72,FII/FPI,1976.14,2502.4,-526.26
21-12-2011,DII,1019.65,1152.91,-133.26,FII/FPI,2208.25,2352.48,-144.23
22-12-2011,DII,1045.8,816.06,229.74,FII/FPI,1852.18,2088.57,-236.39
23-12-2011,DII,651.02,729.57,-78.55,FII/FPI,1281.1,1196.83,84.27
26-12-2011,DII,435.94,554.92,-118.98,FII/FPI,547.02,433.59,113.43
27-12-2011,DII,497.22,592.51,-95.29,FII/FPI,1038.06,823.75,214.31
28-12-2011,DII,532.14,628.63,-96.49,FII/FPI,1238.81,1157.37,81.44
29-12-2011,DII,996.86,673.79,323.07,FII/FPI,1504.5,2520.32,-1015.82
30-12-2011,DII,853.68,587.08,266.6,FII/FPI,969.1,1147.25,-178.15
02-01-2012,DII,1734.93,1767.22,-32.29,FII/FPI,4997.28,3320.79,1676.49
03-01-2012,DII,998.54,1008.51,-9.97,FII/FPI,2133.21,2259.73,-126.52
06-01-2012,DII,865.54,660.04,205.5,FII/FPI,1791.48,2011.86,-220.38
08-01-2012,DII,813.64,986.61,-172.97,FII/FPI,2014.83,1573.38,441.45
10-01-2012,DII,866.81,1341.01,-474.2,FII/FPI,2104.6,1897.09,207.51
13-01-2012,DII,1198.43,1375.69,-177.26,FII/FPI,2508.07,2214.56,293.51
16-01-2012,DII,649.83,879.38,-229.55,FII/FPI,1980.81,1623.13,357.68
17-01-2012,DII,1292.91,1722.14,-429.23,FII/FPI,2963.72,1937.97,1025.75
18-01-2012,DII,884.51,1474.78,-590.27,FII/FPI,3008.08,2132.23,875.85
19-01-2012,DII,1087.26,1333.85,-246.59,FII/FPI,2796.26,2170.12,626.14
20-01-2012,DII,1221.68,1836.47,-614.79,FII/FPI,3509.75,2689.91,819.84
23-01-2012,DII,873.05,1311.53,-438.48,FII/FPI,1579.16,1637.96,-58.8
24-01-2012,DII,1391.98,1654.63,-262.65,FII/FPI,3011.11,2209.82,801.29
25-01-2012,DII,1162.31,1874.31,-712,FII/FPI,3920.65,2773.64,1147.01
27-01-2012,DII,1036.66,1745.12,-708.46,FII/FPI,4093.99,2853.83,1240.16
30-01-2012,DII,772.39,1306.08,-533.69,FII/FPI,2575.35,2777.06,-201.71
31-01-2012,DII,1299.94,1541.2,-241.26,FII/FPI,3460.78,2836.68,624.1
01-02-2012,DII,579.04,494.7,84.34,FII/FPI,458.53,552.4,-93.87
02-02-2012,DII,1488.05,2141.19,-653.14,FII/FPI,5157.5,3216.27,1941.23
03-02-2012,DII,994.28,1064.76,-70.48,FII/FPI,2395,1816.35,578.65
04-02-2012,DII,770.91,843.72,-72.81,FII/FPI,1861.47,1615.53,245.94
05-02-2012,DII,939.25,868.13,71.12,FII/FPI,2241.7,2004.23,237.47
07-02-2012,DII,783.2,1230.69,-447.49,FII/FPI,2104.11,1513.05,591.06
08-02-2012,DII,838.34,904.82,-66.48,FII/FPI,1653.63,1513.5,140.13
13-02-2012,DII,832.72,1430.03,-597.31,FII/FPI,2600.01,2130.24,469.77
14-02-2012,DII,1109.31,1517.95,-408.64,FII/FPI,2955.58,1925.46,1030.12
16-02-2012,DII,1383.42,1773.74,-390.32,FII/FPI,3251.56,3067.25,184.31
17-02-2012,DII,2419.64,2642.71,-223.07,FII/FPI,4126.95,3590.46,536.49
21-02-2012,DII,1233.78,2477.93,-1244.15,FII/FPI,4091.84,2691.67,1400.17
22-02-2012,DII,1215.07,2547.97,-1332.9,FII/FPI,4033.4,3203.77,829.63
23-02-2012,DII,1453.7,2094.63,-640.93,FII/FPI,4069.92,3965.37,104.55
24-02-2012,DII,1055.99,1892.7,-836.71,FII/FPI,11138.59,2183.29,8955.3
27-02-2012,DII,1206.72,1905.86,-699.14,FII/FPI,2957.94,2628.85,329.09
28-02-2012,DII,1283.87,1871.08,-587.21,FII/FPI,2937.55,2209.96,727.59
29-02-2012,DII,1113.77,1544.84,-431.07,FII/FPI,3666.24,3086.61,579.63
01-03-2012,DII,988.27,781.76,206.51,FII/FPI,1356.89,1101.5,255.39
02-03-2012,DII,1016.04,1931.62,-915.58,FII/FPI,3193.37,2119.16,1074.21
04-03-2012,DII,1096.77,896.49,200.28,FII/FPI,1995.03,1662.56,332.47
05-03-2012,DII,791.09,1138.09,-347,FII/FPI,2361.49,2287.75,73.74
07-03-2012,DII,715.98,1259.95,-543.97,FII/FPI,2233.64,1643.93,589.71
08-03-2012,DII,804.26,1238.91,-434.65,FII/FPI,1508.84,1300.15,208.69
09-03-2012,DII,682.27,842.97,-160.7,FII/FPI,1669.48,1724.27,-54.79
10-03-2012,DII,1048.51,1716.65,-668.14,FII/FPI,3626.4,3024.01,602.39
12-03-2012,DII,1087.32,1423.26,-335.94,FII/FPI,1955.34,1652,303.34
13-03-2012,DII,943.46,1377.2,-433.74,FII/FPI,2758.88,1886.2,872.68
14-03-2012,DII,1285.06,2142.17,-857.11,FII/FPI,3813.19,2153.91,1659.28
15-03-2012,DII,809.83,1199,-389.17,FII/FPI,2375.95,2219.93,156.02
16-03-2012,DII,1201.53,1971.92,-770.39,FII/FPI,3490.69,2607.11,883.58
19-03-2012,DII,1111.51,1407.49,-295.98,FII/FPI,2387.61,2226.74,160.87
20-03-2012,DII,994.5,1114.85,-120.35,FII/FPI,2110.5,1999.41,111.09
21-03-2012,DII,956.01,1249.71,-293.7,FII/FPI,3488.6,2865.96,622.64
22-03-2012,DII,1118.38,1251.51,-133.13,FII/FPI,2643.39,2396.83,246.56
23-03-2012,DII,689.22,502.41,186.81,FII/FPI,2310.91,2301.45,9.46
26-03-2012,DII,775.03,975.97,-200.94,FII/FPI,3998.36,4133.65,-135.29
27-03-2012,DII,1039.42,1329.47,-290.05,FII/FPI,3009.32,2966.33,42.99
28-03-2012,DII,895.94,822.91,73.03,FII/FPI,2863.56,3011.62,-148.06
29-03-2012,DII,1408,1108.33,299.67,FII/FPI,3954.15,5287,-1332.85
30-03-2012,DII,1096.07,1263.39,-167.32,FII/FPI,5112.7,4150.05,962.65
01-04-2012,DII,856.02,939.43,-83.41,FII/FPI,1836.86,1697.89,138.97
04-04-2012,DII,839.54,712.84,126.7,FII/FPI,1330.46,1284.64,45.82
05-04-2012,DII,1118.42,1398.53,-280.11,FII/FPI,3419.72,2991.8,427.92
06-04-2012,DII,1102.98,656.75,446.23,FII/FPI,1492.85,2129.99,-637.14
07-04-2012,DII,1185.24,1347.01,-161.77,FII/FPI,2135.3,1896.11,239.19
09-04-2012,DII,702.67,808.27,-105.6,FII/FPI,1634.31,1329.9,304.41
10-04-2012,DII,1327.64,2146.2,-818.56,FII/FPI,3245.74,2301.21,944.53
12-04-2012,DII,1062.21,1496.31,-434.1,FII/FPI,2371.34,1831.39,539.95
13-04-2012,DII,1329.61,1809.29,-479.68,FII/FPI,2634.23,2496.98,137.25
16-04-2012,DII,932.45,714.22,218.23,FII/FPI,1341.24,1850.67,-509.43
17-04-2012,DII,964.09,1177.3,-213.21,FII/FPI,2403.64,1962.49,441.15
18-04-2012,DII,988.09,950.21,37.88,FII/FPI,2478,2256.37,221.63
19-04-2012,DII,936.84,835.84,101,FII/FPI,1866.75,1969.21,-102.46
20-04-2012,DII,1059.95,925.21,134.74,FII/FPI,1729.83,1415.79,314.04
23-04-2012,DII,1206.48,754.78,451.7,FII/FPI,1351.7,1759.19,-407.49
24-04-2012,DII,1462.54,1043.46,419.08,FII/FPI,2158.43,3019.21,-860.78
25-04-2012,DII,911.18,870.48,40.7,FII/FPI,2176.64,2517.48,-340.84
26-04-2012,DII,1491.42,1427.93,63.49,FII/FPI,3356.74,3732.82,-376.08
27-04-2012,DII,967.17,824.61,142.56,FII/FPI,2078.31,2454.53,-376.22
30-04-2012,DII,668.05,914.86,-246.81,FII/FPI,2100.62,1621.09,479.53
01-05-2012,DII,795.65,1084.86,-289.21,FII/FPI,2247.61,1866.19,381.42
03-05-2012,DII,827.42,1085.75,-258.33,FII/FPI,1867.04,1741.54,125.5
06-05-2012,DII,1400.18,605.53,794.65,FII/FPI,1193.74,1874.6,-680.86
07-05-2012,DII,995.17,1198.2,-203.03,FII/FPI,2659.08,2229.86,429.22
09-05-2012,DII,910.44,1076.72,-166.28,FII/FPI,2135.61,2324.26,-188.65
10-05-2012,DII,1439.55,1628.65,-189.1,FII/FPI,6806.29,2454.3,4351.99
11-05-2012,DII,577.07,921.49,-344.42,FII/FPI,1363.47,989.54,373.93
12-05-2012,DII,1158.06,1797.84,-639.78,FII/FPI,2819.35,1940.78,878.57
14-05-2012,DII,850.14,995.19,-145.05,FII/FPI,2080.58,1725.48,355.1
15-05-2012,DII,924.29,1007.14,-82.85,FII/FPI,1824.1,2008.38,-184.28
16-05-2012,DII,1415.78,1243.95,171.83,FII/FPI,2239.47,2786.32,-546.85
17-05-2012,DII,955.33,701.18,254.15,FII/FPI,2289.29,2298.96,-9.67
18-05-2012,DII,1021.59,872.65,148.94,FII/FPI,1672.69,1921.62,-248.93
21-05-2012,DII,662.44,513.24,149.2,FII/FPI,1334.72,1414.31,-79.59
22-05-2012,DII,927.65,720.05,207.6,FII/FPI,1611.91,1895.25,-283.34
23-05-2012,DII,780.79,612.3,168.49,FII/FPI,1534.16,1895.23,-361.07
24-05-2012,DII,732.16,602.14,130.02,FII/FPI,1633.59,1739.32,-105.73
25-05-2012,DII,927.63,492.98,434.65,FII/FPI,1001.53,1625.29,-623.76
28-05-2012,DII,664.38,496.68,167.7,FII/FPI,1233.83,1124.95,108.88
29-05-2012,DII,727.89,927.29,-199.4,FII/FPI,1539.21,1448.71,90.5
30-05-2012,DII,558.13,740.74,-182.61,FII/FPI,2192.44,2203.18,-10.74
31-05-2012,DII,1323.22,1589.6,-266.38,FII/FPI,6379.64,7045.4,-665.76
01-06-2012,DII,618.95,817.83,-198.88,FII/FPI,1852.48,1842.04,10.44
02-06-2012,DII,1378.21,1561.33,-183.12,FII/FPI,3512.46,2514.52,997.94
03-06-2012,DII,1238.12,1058.21,179.91,FII/FPI,2629.95,2871.17,-241.22
06-06-2012,DII,1411.75,922.61,489.14,FII/FPI,3310.26,3041.05,269.21
07-06-2012,DII,859.8,1083.27,-223.47,FII/FPI,1915.84,1344.07,571.77
08-06-2012,DII,876.85,881.08,-4.23,FII/FPI,1738.14,1182.41,555.73
09-06-2012,DII,887.06,920.82,-33.76,FII/FPI,1845.81,1679.23,166.58
12-06-2012,DII,1029.28,1692.02,-662.74,FII/FPI,2855.57,2017.43,838.14
13-06-2012,DII,918.99,842.12,76.87,FII/FPI,1868.63,1650.95,217.68
14-06-2012,DII,655.4,938.23,-282.83,FII/FPI,1254.35,1149.27,105.08
15-06-2012,DII,801.7,922.37,-120.67,FII/FPI,2515.79,2176.79,339
18-06-2012,DII,895.55,958.91,-63.36,FII/FPI,1698.62,1286.21,412.41
19-06-2012,DII,725.48,1004.18,-278.7,FII/FPI,1668.25,1761.55,-93.3
21-06-2012,DII,1013.08,969.52,43.56,FII/FPI,1971.61,1852.03,119.58
22-06-2012,DII,884.49,885.76,-1.27,FII/FPI,1310.71,1484.93,-174.22
25-06-2012,DII,773.18,747,26.18,FII/FPI,1404.14,1251.04,153.1
26-06-2012,DII,625.14,980.19,-355.05,FII/FPI,1471.53,1458.5,13.03
27-06-2012,DII,709.31,724.38,-15.07,FII/FPI,1914.47,1828.38,86.09
28-06-2012,DII,1858.24,1085.87,772.37,FII/FPI,3805.31,4917.94,-1112.63
29-06-2012,DII,1532.57,1783.28,-250.71,FII/FPI,4747.12,1700.36,3046.76
02-07-2012,DII,916.16,1770.62,-854.46,FII/FPI,2898.03,2279.19,618.84
03-07-2012,DII,984.58,1114.49,-129.91,FII/FPI,2240.41,2745,-504.59
05-07-2012,DII,1327.64,1053.87,273.77,FII/FPI,2162.56,2793.37,-630.81
06-07-2012,DII,939.25,972.99,-33.74,FII/FPI,2737.99,2062.51,675.48
08-07-2012,DII,1234.5,1179.26,55.24,FII/FPI,2455.56,1639.61,815.95
09-07-2012,DII,1423.49,1205.2,218.29,FII/FPI,2634.02,2131.84,502.18
11-07-2012,DII,1115.36,1312.31,-196.95,FII/FPI,2384.38,1655.93,728.45
12-07-2012,DII,1034.47,1832.95,-798.48,FII/FPI,2854.32,2206.27,648.05
13-07-2012,DII,611.04,981.45,-370.41,FII/FPI,1957.01,1675.88,281.13
16-07-2012,DII,683.29,723.88,-40.59,FII/FPI,1639.72,1382.55,257.17
17-07-2012,DII,777.45,1043.66,-266.21,FII/FPI,2088.27,1613.32,474.95
18-07-2012,DII,821.88,987.63,-165.75,FII/FPI,2259.49,1983.09,276.4
19-07-2012,DII,924.56,1153.4,-228.84,FII/FPI,2021.6,1895.82,125.78
20-07-2012,DII,804.38,868.78,-64.4,FII/FPI,1691.17,1513.06,178.11
23-07-2012,DII,701.25,1055,-353.75,FII/FPI,1530.54,1421.37,109.17
24-07-2012,DII,1091.62,1052.39,39.23,FII/FPI,1547.31,1800.22,-252.91
25-07-2012,DII,1012.3,1022.77,-10.47,FII/FPI,1760.39,2132.6,-372.21
26-07-2012,DII,1634.25,1211.55,422.7,FII/FPI,2831.49,4012.19,-1180.7
27-07-2012,DII,881.56,1136,-254.44,FII/FPI,2812.53,2248.81,563.72
30-07-2012,DII,882.49,1116.21,-233.72,FII/FPI,2446.4,1517.45,928.95
31-07-2012,DII,827.81,1321.29,-493.48,FII/FPI,2940.75,2060.79,879.96
02-08-2012,DII,1512.31,1936.77,-424.46,FII/FPI,4402.73,4018.49,384.24
05-08-2012,DII,1177.65,920.05,257.6,FII/FPI,1905.58,2304.56,-398.98
06-08-2012,DII,716.51,797.99,-81.48,FII/FPI,1779.5,1577.49,202.01
08-08-2012,DII,928.83,1723.53,-794.7,FII/FPI,2751.6,1637.39,1114.21
10-08-2012,DII,820.42,1599.03,-778.61,FII/FPI,2979.06,2415.22,563.84
11-08-2012,DII,901.63,817.05,84.58,FII/FPI,2053.35,1792.14,261.21
13-08-2012,DII,701.28,877.62,-176.34,FII/FPI,2020.01,1680.25,339.76
16-08-2012,DII,1259.33,1034.03,225.3,FII/FPI,2447.9,2352.89,95.01
17-08-2012,DII,1044.55,1004.36,40.19,FII/FPI,2169.11,1860.89,308.22
21-08-2012,DII,1022.73,1164.37,-141.64,FII/FPI,2220.91,2079.54,141.37
22-08-2012,DII,809.99,1040.13,-230.14,FII/FPI,1554.76,1458.12,96.64
23-08-2012,DII,929.59,1090.69,-161.1,FII/FPI,2473.72,2161.93,311.79
24-08-2012,DII,806.33,1163.01,-356.68,FII/FPI,2068.49,1842.43,226.06
27-08-2012,DII,520.7,1021.42,-500.72,FII/FPI,1507.35,1306.96,200.39
28-08-2012,DII,965.1,1279.49,-314.39,FII/FPI,2006.02,1912.93,93.09
29-08-2012,DII,850.84,1090.64,-239.8,FII/FPI,2044.28,1900.98,143.3
30-08-2012,DII,1836.46,1508.35,328.11,FII/FPI,5167.92,2861.82,2306.1
31-08-2012,DII,1114.32,1286.86,-172.54,FII/FPI,3084.38,3295.46,-211.08
01-09-2012,DII,583.75,554.49,29.26,FII/FPI,1790.95,1827.41,-36.46
02-09-2012,DII,964.39,2001.97,-1037.58,FII/FPI,3985.22,2784.56,1200.66
03-09-2012,DII,1106.66,1119.56,-12.9,FII/FPI,4039.93,2755.28,1284.65
04-09-2012,DII,586.69,692.51,-105.82,FII/FPI,1075.5,1344.93,-269.43
05-09-2012,DII,1222.15,1059.78,162.37,FII/FPI,2202.18,2578.52,-376.34
07-09-2012,DII,627.55,915.2,-287.65,FII/FPI,1598.62,1345.64,252.98
08-09-2012,DII,989.78,1744.18,-754.4,FII/FPI,2272.94,1935.8,337.14
10-09-2012,DII,697.69,1128.29,-430.6,FII/FPI,2327.01,1713.03,613.98
13-09-2012,DII,851.95,1008,-156.05,FII/FPI,2001.61,1640.13,361.48
14-09-2012,DII,1818.41,2506.41,-688,FII/FPI,5355.25,2521.53,2833.72
17-09-2012,DII,2248.96,3086.68,-837.72,FII/FPI,5889.33,3637.16,2252.17
18-09-2012,DII,1506.03,2176.75,-670.72,FII/FPI,3764.11,2714.94,1049.17
20-09-2012,DII,1136.67,1467.78,-331.11,FII/FPI,3187.08,3260.75,-73.67
21-09-2012,DII,1758.29,2885.57,-1127.28,FII/FPI,6806.02,4478.2,2327.82
24-09-2012,DII,1366.46,2522.91,-1156.45,FII/FPI,4500.86,2905.14,1595.72
25-09-2012,DII,1058.36,2432.47,-1374.11,FII/FPI,8586,2740.42,5845.58
26-09-2012,DII,1315.8,2011.7,-695.9,FII/FPI,3601,2912.51,688.49
27-09-2012,DII,1496.19,1944.06,-447.87,FII/FPI,5509.53,5109.79,399.74
28-09-2012,DII,1412.26,2091.32,-679.06,FII/FPI,3987.75,2757.4,1230.35
01-10-2012,DII,1122.85,1237.96,-115.11,FII/FPI,2782.51,2458.19,324.32
02-10-2012,DII,1335.59,1384.89,-49.3,FII/FPI,2672.61,2476.49,196.12
